site_id,vendor_id,site_region_Midwest,site_region_Northeast,site_region_South,site_region_West,site_ehr_Curve,site_ehr_Dentrix,site_ehr_Eaglesoft,site_ehr_OpenDental,site_ehr_Other,site_revenue_category,site_annual_revenue_normalized,site_tenure_months,vendor_category_Clearinghouse,vendor_category_IT_MSP,vendor_category_Lab,vendor_category_RCM,vendor_category_Scheduling,vendor_category_Supplies,vendor_category_Telephony,vendor_tier,vendor_monthly_price_normalized,vendor_dso_readiness_score,vendor_integration_count_total,vendor_integration_count_full_api,vendor_integration_count_partial_csv,integration_quality,peer_adoption_count_12m,months_since_last_switch_category,site_days_ar_trend_6m,site_denial_rate_trend_6m,label
S008,V011,True,False,False,False,False,False,True,False,False,2,0.599272005294507,65,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,1,-33,-0.1880000000000005,-0.05100000000000018,0
S021,V001,False,False,False,True,True,False,False,False,False,2,0.9920582395764395,65,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,2,1.0119999999999996,-0.04700000000000008,0
S006,V002,False,True,False,False,False,True,False,False,False,1,0.4457313037723362,72,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,4,-37,0.1830000000000001,0.10799999999999989,0
S038,V007,False,True,False,False,False,False,True,False,False,1,0.43414956982131037,72,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,1,1,12,1.0830000000000002,-0.012999999999999987,0
S051,V013,True,False,False,False,False,False,False,False,True,2,0.8077432164129715,69,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,1,12,0.5589999999999996,0.03999999999999993,0
S059,V015,False,True,False,False,False,True,False,False,False,1,0.3682991396426208,66,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,5,12,0.14200000000000015,0.13800000000000007,0
S094,V011,False,False,True,False,False,False,True,False,False,0,0.20747849106551952,68,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,3,12,0.44500000000000034,0.295,0
S060,V015,False,False,True,False,False,False,True,False,False,1,0.31767041694242226,71,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,1,12,1.1310000000000007,0.1339999999999999,0
S090,V018,False,False,True,False,False,True,False,False,False,1,0.5360688285903376,65,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,3,12,0.273,0.10899999999999986,0
S066,V006,False,False,True,False,True,False,False,False,False,1,0.47121111846459296,64,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,0,1,12,0.4109999999999998,0.07399999999999987,0
S099,V004,False,True,False,False,True,False,False,False,False,1,0.4053606882859034,65,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,2,12,0.8770000000000001,0.05200000000000012,0
S058,V009,False,True,False,False,False,False,True,False,False,0,0.29616148246194574,64,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,1,12,0.8360000000000001,0.20199999999999999,0
S088,V002,False,False,False,True,False,False,False,True,False,1,0.3828590337524818,66,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,1,12,-1.5630000000000002,-0.398,0
S043,V005,False,True,False,False,False,False,False,True,False,0,0.24056915949702184,61,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,0,1,12,0.6820000000000002,0.047,0
S089,V018,True,False,False,False,False,False,False,True,False,1,0.4272005294506949,69,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,2,12,-3.536,-0.34700000000000003,0
S067,V015,False,True,False,False,False,True,False,False,False,2,0.5890138980807412,64,True,False,False,False,False,False,False,2,0.0,0,5,0,5,1,5,12,1.4550000000000012,0.176,0
S027,V013,False,True,False,False,True,False,False,False,False,1,0.50132362673726,61,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,2,-56,0.31800000000000006,0.3960000000000001,0
S096,V012,False,False,True,False,False,True,False,False,False,2,0.5837193911317009,66,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,4,-32,-1.6850000000000005,0.00499999999999998,0
S051,V016,True,False,False,False,False,False,False,False,True,2,0.8077432164129715,69,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,1,0,12,0.5589999999999996,0.03999999999999993,0
S012,V012,True,False,False,False,False,True,False,False,False,2,0.6025810721376572,64,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,2,12,0.6529999999999999,0.11299999999999998,0
S074,V006,True,False,False,False,False,True,False,False,False,1,0.4315023163467902,62,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,1,6,12,-0.38500000000000034,0.1039999999999999,0
S085,V017,False,False,True,False,False,True,False,False,False,1,0.5569159497021839,66,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,3,-25,-0.059000000000000066,0.11099999999999995,0
S077,V007,False,False,False,True,False,False,True,False,False,1,0.5248180013236268,63,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,2,0,12,0.304,0.050999999999999976,0
S047,V008,False,False,True,False,False,False,True,False,False,1,0.42190602250165454,67,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,3,12,0.5329999999999996,-0.134,0
S012,V005,True,False,False,False,False,True,False,False,False,2,0.6025810721376572,64,False,False,False,True,False,False,False,2,0.27710843373493976,0,5,3,2,0,2,12,0.6529999999999999,0.11299999999999998,0
S097,V012,False,False,True,False,False,False,True,False,False,1,0.543017868960953,63,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,2,12,1.0250000000000001,-0.11699999999999995,0
S052,V001,False,False,False,True,False,True,False,False,False,0,0.20450033090668432,68,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,2,12,0.5550000000000002,0.04299999999999997,0
S008,V006,True,False,False,False,False,False,True,False,False,2,0.599272005294507,65,False,False,False,True,False,False,False,3,0.3373493975903614,0,5,2,3,2,1,12,-0.1880000000000005,-0.05100000000000018,0
S040,V007,False,False,True,False,False,False,False,False,True,0,0.1783587028457975,70,False,False,False,True,False,False,False,1,0.21686746987951808,0,4,4,0,1,2,12,0.16399999999999992,0.005000000000000033,0
S027,V016,False,True,False,False,True,False,False,False,False,1,0.50132362673726,61,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,1,2,12,0.31800000000000006,0.3960000000000001,0
S065,V013,False,False,True,False,False,True,False,False,False,2,0.6111846459298478,62,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,2,12,0.8620000000000012,0.08000000000000007,0
S029,V008,False,False,True,False,False,True,False,False,False,0,0.24851091992058238,62,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,0,3,0.4200000000000002,0.08200000000000002,0
S061,V011,False,False,True,False,False,False,False,True,False,1,0.3014559894109861,65,False,False,False,False,True,False,False,2,0.024096385542168676,0,6,6,0,2,1,-12,0.2320000000000004,0.25999999999999995,0
S049,V001,False,False,True,False,False,True,False,False,False,1,0.4305095962938451,61,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,4,12,0.5199999999999992,-0.07100000000000008,0
S057,V018,False,True,False,False,False,False,True,False,False,1,0.46558570483123757,61,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,1,12,0.032000000000000674,0.12599999999999997,0
S050,V018,False,True,False,False,False,True,False,False,False,1,0.5519523494374586,62,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,2,12,0.0,0.06000000000000005,0
S029,V012,False,False,True,False,False,True,False,False,False,0,0.24851091992058238,62,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,0,2,0.4200000000000002,0.08200000000000002,0
S009,V010,False,False,False,True,False,True,False,False,False,0,0.2690271343481138,73,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,12,1.3250000000000004,-0.01900000000000005,0
S099,V013,False,True,False,False,True,False,False,False,False,1,0.4053606882859034,65,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,2,12,0.8770000000000001,0.05200000000000012,0
S022,V004,False,True,False,False,True,False,False,False,False,2,0.6462607544672402,66,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,2,12,0.31499999999999984,-0.032999999999999946,0
S065,V016,False,False,True,False,False,True,False,False,False,2,0.6111846459298478,62,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,2,8,-19,0.8620000000000012,0.08000000000000007,0
S018,V004,False,False,True,False,False,True,False,False,False,1,0.4927200529450695,64,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,3,12,0.4760000000000002,0.18,0
S003,V003,False,False,False,True,False,True,False,False,False,2,1.0,71,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,3,12,0.3679999999999996,0.14099999999999993,0
S019,V003,False,False,True,False,True,False,False,False,False,0,0.20119126406353408,65,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,0,12,0.10100000000000009,-0.045000000000000116,0
S094,V001,False,False,True,False,False,False,True,False,False,0,0.20747849106551952,68,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,1,12,0.44500000000000034,0.295,0
S044,V013,True,False,False,False,False,True,False,False,False,1,0.5056254136333554,68,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,3,12,-0.03399999999999994,0.15,0
S006,V009,False,True,False,False,False,True,False,False,False,1,0.4457313037723362,72,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,2,12,0.1830000000000001,0.10799999999999989,0
S043,V018,False,True,False,False,False,False,False,True,False,0,0.24056915949702184,61,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,12,0.6820000000000002,0.047,0
S004,V018,False,False,True,False,False,False,False,True,False,1,0.5453342157511581,62,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,1,12,1.34,-0.09799999999999993,0
S017,V010,False,False,True,False,True,False,False,False,False,2,0.8659827928524156,69,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,1,12,0.6329999999999998,0.112,0
S096,V003,False,False,True,False,False,True,False,False,False,2,0.5837193911317009,66,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,3,-7,-1.6850000000000005,0.00499999999999998,0
S099,V016,False,True,False,False,True,False,False,False,False,1,0.4053606882859034,65,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,1,0,6,0.8770000000000001,0.05200000000000012,0
S012,V003,True,False,False,False,False,True,False,False,False,2,0.6025810721376572,64,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,1,12,0.6529999999999999,0.11299999999999998,0
S023,V018,False,False,True,False,False,True,False,False,False,0,0.16776968894771674,71,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,3,12,0.538,0.07199999999999998,0
S034,V017,True,False,False,False,False,True,False,False,False,0,0.2031767041694242,67,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,4,12,0.2550000000000001,-0.02999999999999997,0
S052,V010,False,False,False,True,False,True,False,False,False,0,0.20450033090668432,68,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,12,0.5550000000000002,0.04299999999999997,0
S013,V010,True,False,False,False,False,False,False,False,True,0,0.20946393117140966,65,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,1,12,0.305,0.16599999999999998,0
S044,V016,True,False,False,False,False,True,False,False,False,1,0.5056254136333554,68,False,True,False,False,False,False,False,2,0.1566265060240964,0,7,3,4,2,4,12,-0.03399999999999994,0.15,0
S068,V002,True,False,False,False,False,True,False,False,False,1,0.5443414956982131,64,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,3,12,1.3520000000000003,0.0740000000000001,0
S097,V003,False,False,True,False,False,False,True,False,False,1,0.543017868960953,63,False,False,True,False,False,False,False,1,0.8795180722891566,0,2,0,2,1,1,12,1.0250000000000001,-0.11699999999999995,0
S088,V009,False,False,False,True,False,False,False,True,False,1,0.3828590337524818,66,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,1,12,-1.5630000000000002,-0.398,0
S055,V019,False,False,True,False,False,False,False,False,True,1,0.3785572468563865,71,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,1,12,0.2629999999999998,0.06599999999999992,0
S041,V020,False,True,False,False,False,False,False,False,True,2,0.6819986763732627,61,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,1,12,-0.2919999999999994,-0.10200000000000012,0
S046,V012,False,False,False,True,False,True,False,False,False,1,0.299801455989411,61,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,4,12,1.357,-0.15500000000000005,0
S054,V020,True,False,False,False,False,False,False,True,False,0,0.1171409662475182,69,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,0,2,-0.2819999999999994,-0.031000000000000066,0
S009,V002,False,False,False,True,False,True,False,False,False,0,0.2690271343481138,73,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,3,12,1.3250000000000004,-0.01900000000000005,0
S005,V001,False,True,False,False,False,False,False,False,True,0,0.10919920582395765,65,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,0,1,-0.3500000000000001,0.17399999999999993,0
S085,V018,False,False,True,False,False,True,False,False,False,1,0.5569159497021839,66,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,0,11,-0.059000000000000066,0.11099999999999995,0
S028,V018,False,False,True,False,True,False,False,False,False,2,0.5794176042356055,68,False,True,False,False,False,False,False,1,0.0963855421686747,0,4,0,0,1,1,12,0.6790000000000005,0.04199999999999993,0
S002,V013,True,False,False,False,False,False,True,False,False,0,0.2915287888815354,72,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,2,12,0.6090000000000002,0.06499999999999992,0
S006,V017,False,True,False,False,False,True,False,False,False,1,0.4457313037723362,72,False,True,False,False,False,False,False,3,0.21686746987951808,0,6,6,0,2,6,12,0.1830000000000001,0.10799999999999989,0
S084,V013,False,True,False,False,True,False,False,False,False,1,0.4119788219722038,71,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,2,12,0.5269999999999999,0.029999999999999964,0
S030,V001,False,True,False,False,False,False,False,True,False,1,0.39642620780939775,65,False,False,True,False,False,False,False,2,0.9397590361445783,0,3,0,3,1,3,12,1.415,0.20700000000000002,0
S069,V013,False,True,False,False,False,True,False,False,False,0,0.2634017207147584,68,False,False,False,False,True,False,False,1,0.012048192771084338,0,7,7,0,2,1,12,1.0480000000000007,-0.06400000000000007,0
S081,V004,True,False,False,False,False,True,False,False,False,2,0.5923229649238915,62,False,False,True,False,False,False,False,2,0.9397590361445783,0,5,0,5,1,0,-18,0.26899999999999974,0.028999999999999995,0
S053,V008,True,False,False,False,False,True,False,False,False,2,0.9960291197882197,62,False,False,False,False,False,False,True,3,0.07228915662650602,0,10,10,0,2,3,12,0.02800000000000081,0.07699999999999997,0
S098,V019,False,False,True,False,True,False,False,False,False,1,0.5440105890138981,70,False,False,False,False,False,True,False,2,0.12048192771084337,0,5,0,5,1,2,12,1.4409999999999998,0.229,0
S033,V009,False,True,False,False,False,True,False,False,False,1,0.3600264725347452,66,False,False,False,False,False,False,True,2,0.04819277108433735,0,8,8,0,2,2,12,0.18199999999999966,0.11600000000000012,0
S052,V002,False,False,False,True,False,True,False,False,False,0,0.20450033090668432,68,False,False,True,False,False,False,False,3,1.0,0,3,0,3,1,3,12,0.5550000000000002,0.04299999999999997,0
S095,V014,False,False,False,True,False,True,False,False,False,2,0.6803441429516877,71,True,False,False,False,False,False,False,2,0.0,0,6,4,2,1,4,12,0.5370000000000001,0.08200000000000002,0
S040,V010,False,False,True,False,False,False,False,False,True,0,0.1783587028457975,70,False,False,False,False,False,False,True,1,0.024096385542168676,0,6,6,0,2,0,12,0.16399999999999992,0.005000000000000033,0
S053,V012,True,False,False,False,False,True,False,False,False,2,0.9960291197882197,62,False,False,False,False,True,False,False,3,0.03614457831325301,0,5,5,0,2,2,12,0.02800000000000081,0.07699999999999997,0
