site_id,month,days_ar,denial_rate
S062,2023-02-01,16.74,1.9
S062,2023-03-01,15.0,2.54
S062,2023-04-01,18.44,2.52
S062,2023-05-01,15.0,1.6
S062,2023-06-01,15.0,1.29
S062,2023-07-01,15.0,2.13
S062,2023-08-01,15.0,1.63
S062,2023-09-01,15.0,1.37
S062,2023-10-01,15.0,2.13
S062,2023-11-01,15.0,1.47
S062,2023-12-01,15.0,1.69
S062,2024-01-01,15.0,2.33
S062,2024-02-01,17.18,2.1
S062,2024-03-01,15.0,1.73
S062,2024-04-01,15.52,1.91
S062,2024-05-01,15.0,2.25
S062,2024-06-01,15.0,2.21
S062,2024-07-01,15.0,1.54
S062,2024-08-01,15.0,1.67
S062,2024-09-01,15.0,1.62
S062,2024-10-01,15.0,1.7
S062,2024-11-01,15.0,1.55
S062,2024-12-01,15.0,2.07
S063,2019-01-01,37.31,5.63
S063,2019-02-01,35.5,5.93
S063,2019-03-01,32.61,5.13
S063,2019-04-01,36.65,5.52
S063,2019-05-01,35.8,5.43
S063,2019-06-01,34.75,5.02
S063,2019-07-01,33.75,5.41
S063,2019-08-01,33.99,5.6
S063,2019-09-01,32.26,5.04
S063,2019-10-01,29.88,4.84
S063,2019-11-01,32.6,5.42
S063,2019-12-01,32.98,5.5
S063,2020-01-01,34.89,5.36
S063,2020-02-01,36.0,5.4
S063,2020-03-01,35.25,5.05
S063,2020-04-01,35.25,5.38
S063,2020-05-01,34.12,5.53
S063,2020-06-01,34.88,5.33
S063,2020-07-01,34.39,5.28
S063,2020-08-01,31.72,4.86
S063,2020-09-01,32.36,5.13
S063,2020-10-01,34.26,5.36
S063,2020-11-01,32.08,5.08
S063,2020-12-01,34.9,5.58
S063,2021-01-01,36.3,5.39
S063,2021-02-01,33.74,5.22
S063,2021-03-01,36.3,5.66
S063,2021-04-01,33.98,5.53
S063,2021-05-01,35.84,5.06
S063,2021-06-01,35.55,5.15
S063,2021-07-01,34.78,4.95
S063,2021-08-01,30.62,4.86
S063,2021-09-01,31.75,4.84
S063,2021-10-01,31.84,5.1
S063,2021-11-01,32.64,5.09
S063,2021-12-01,31.33,5.38
S063,2022-01-01,33.88,6.14
S063,2022-02-01,33.34,5.23
S063,2022-03-01,35.94,5.91
S063,2022-04-01,33.23,5.31
S063,2022-05-01,36.32,6.08
S063,2022-06-01,29.28,5.37
S063,2022-07-01,34.51,5.22
S063,2022-08-01,30.54,5.17
S063,2022-09-01,29.33,4.7
S063,2022-10-01,32.86,4.7
S063,2022-11-01,32.38,5.63
S063,2022-12-01,27.43,4.83
S063,2023-01-01,32.42,5.42
S063,2023-02-01,30.41,5.73
S063,2023-03-01,33.41,5.49
S063,2023-04-01,29.98,5.25
S063,2023-05-01,31.03,5.2
S063,2023-06-01,31.01,4.65
S063,2023-07-01,26.36,5.01
S063,2023-08-01,27.13,4.66
S063,2023-09-01,24.95,4.82
S063,2023-10-01,21.98,3.83
S063,2023-11-01,22.89,3.7
S063,2023-12-01,25.55,3.5
S063,2024-01-01,25.59,3.54
S063,2024-02-01,24.26,3.79
S063,2024-03-01,26.96,4.17
S063,2024-04-01,25.5,3.82
S063,2024-05-01,24.34,3.81
S063,2024-06-01,24.36,3.59
S063,2024-07-01,24.78,3.24
S063,2024-08-01,20.85,4.13
S063,2024-09-01,21.14,3.2
S063,2024-10-01,22.39,3.49
S063,2024-11-01,21.54,3.41
S063,2024-12-01,27.94,3.81
S064,2019-01-01,25.7,5.72
S064,2019-02-01,30.23,5.15
S064,2019-03-01,28.19,5.62
S064,2019-04-01,28.95,4.8
S064,2019-05-01,31.27,5.14
S064,2019-06-01,29.83,5.5
S064,2019-07-01,25.08,5.28
S064,2019-08-01,24.88,4.3
S064,2019-09-01,24.95,4.94
S064,2019-10-01,25.16,4.77
S064,2019-11-01,28.3,5.0
S064,2019-12-01,26.32,5.33
S064,2020-01-01,28.88,4.51
S064,2020-02-01,29.96,5.5
S064,2020-03-01,29.62,5.69
S064,2020-04-01,28.31,5.48
S064,2020-05-01,26.23,5.39
S064,2020-06-01,30.52,4.82
S064,2020-07-01,25.45,4.75
S064,2020-08-01,26.05,4.54
S064,2020-09-01,26.22,5.07
S064,2020-10-01,26.65,4.33
S064,2020-11-01,28.08,5.25
S064,2020-12-01,28.83,5.23
S064,2021-01-01,28.92,5.58
S064,2021-02-01,32.2,5.09
S064,2021-03-01,31.2,5.39
S064,2021-04-01,29.12,4.92
S064,2021-05-01,28.16,4.97
S064,2021-06-01,26.89,4.79
S064,2021-07-01,25.91,4.85
S064,2021-08-01,26.0,4.37
S064,2021-09-01,23.42,4.93
S064,2021-10-01,24.66,5.18
S064,2021-11-01,26.92,5.15
S064,2021-12-01,29.7,5.02
S064,2022-01-01,27.72,5.53
S064,2022-02-01,30.08,5.32
S064,2022-03-01,31.67,5.35
S064,2022-04-01,29.37,5.38
S064,2022-05-01,27.18,5.29
S064,2022-06-01,29.68,5.25
S064,2022-07-01,26.63,4.92
S064,2022-08-01,26.35,5.08
S064,2022-09-01,26.5,4.72
S064,2022-10-01,26.34,5.0
S064,2022-11-01,25.07,5.02
S064,2022-12-01,24.34,5.26
S064,2023-01-01,29.58,5.49
S064,2023-02-01,28.72,5.47
S064,2023-03-01,31.72,5.84
S064,2023-04-01,29.27,5.42
S064,2023-05-01,30.25,4.82
S064,2023-06-01,27.1,5.52
S064,2023-07-01,28.05,5.08
S064,2023-08-01,23.59,4.84
S064,2023-09-01,24.7,4.92
S064,2023-10-01,24.64,4.55
S064,2023-11-01,23.49,5.33
S064,2023-12-01,26.99,5.16
S064,2024-01-01,28.58,4.95
S064,2024-02-01,27.43,5.08
S064,2024-03-01,28.5,5.53
S064,2024-04-01,28.12,5.9
S064,2024-05-01,30.13,5.51
S064,2024-06-01,27.41,5.57
S064,2024-07-01,26.26,4.96
S064,2024-08-01,25.68,4.99
S064,2024-09-01,26.11,4.6
S064,2024-10-01,24.62,4.97
S064,2024-11-01,27.23,4.77
S064,2024-12-01,24.77,4.98
S065,2019-01-01,36.8,5.19
S065,2019-02-01,34.8,4.63
S065,2019-03-01,36.28,5.21
S065,2019-04-01,36.55,4.49
S065,2019-05-01,36.7,4.53
S065,2019-06-01,33.03,4.23
S065,2019-07-01,36.47,4.47
S065,2019-08-01,33.3,4.17
S065,2019-09-01,33.31,4.28
S065,2019-10-01,33.57,4.27
S065,2019-11-01,35.17,4.36
S065,2019-12-01,38.92,5.11
S065,2020-01-01,38.42,6.06
S065,2020-02-01,43.41,5.31
S065,2020-03-01,41.96,5.41
S065,2020-04-01,44.43,5.13
S065,2020-05-01,41.56,5.42
S065,2020-06-01,41.62,5.27
S065,2020-07-01,36.75,5.07
S065,2020-08-01,37.19,5.06
S065,2020-09-01,40.54,4.48
S065,2020-10-01,37.45,4.87
S065,2020-11-01,38.81,5.37
S065,2020-12-01,40.12,5.42
S065,2021-01-01,40.45,5.52
S065,2021-02-01,43.28,5.34
S065,2021-03-01,43.56,5.61
S065,2021-04-01,43.68,5.5
S065,2021-05-01,41.96,5.44
S065,2021-06-01,40.24,5.38
S065,2021-07-01,40.19,4.77
S065,2021-08-01,39.92,4.73
S065,2021-09-01,29.24,4.01
S065,2021-10-01,31.15,4.55
S065,2021-11-01,28.48,4.04
S065,2021-12-01,29.07,4.35
S065,2022-01-01,33.67,4.97
S065,2022-02-01,34.18,4.91
S065,2022-03-01,35.14,4.51
S065,2022-04-01,31.88,4.68
S065,2022-05-01,31.03,4.88
S065,2022-06-01,32.02,4.7
S065,2022-07-01,30.54,4.27
S065,2022-08-01,30.85,4.07
S065,2022-09-01,29.62,4.16
S065,2022-10-01,29.14,3.72
S065,2022-11-01,33.13,4.41
S065,2022-12-01,32.36,4.84
S065,2023-01-01,32.86,4.89
S065,2023-02-01,34.26,4.29
S065,2023-03-01,37.37,4.87
S065,2023-04-01,34.15,4.75
S065,2023-05-01,32.99,4.67
S065,2023-06-01,29.01,3.97
S065,2023-07-01,33.06,4.05
S065,2023-08-01,31.17,3.61
S065,2023-09-01,33.37,4.33
S065,2023-10-01,30.56,3.89
S065,2023-11-01,33.14,4.72
S065,2023-12-01,34.03,4.92
S065,2024-01-01,32.21,4.18
S065,2024-02-01,32.54,4.67
S065,2024-03-01,34.86,4.53
S065,2024-04-01,35.54,4.9
S065,2024-05-01,31.31,4.24
S065,2024-06-01,33.83,4.13
S065,2024-07-01,31.28,4.18
S065,2024-08-01,29.81,3.67
S065,2024-09-01,31.97,3.55
S065,2024-10-01,32.92,3.59
S065,2024-11-01,34.59,3.83
S065,2024-12-01,32.81,3.93
S066,2019-01-01,27.49,4.76
S066,2019-02-01,29.71,5.51
S066,2019-03-01,30.27,5.46
S066,2019-04-01,28.52,6.09
S066,2019-05-01,26.22,5.6
S066,2019-06-01,26.57,5.13
S066,2019-07-01,25.96,4.84
S066,2019-08-01,26.56,5.39
S066,2019-09-01,26.14,4.96
S066,2019-10-01,24.22,5.12
S066,2019-11-01,29.67,4.96
S066,2019-12-01,26.87,5.06
S066,2020-01-01,27.7,4.55
S066,2020-02-01,29.77,5.23
S066,2020-03-01,27.02,5.75
S066,2020-04-01,27.54,5.39
S066,2020-05-01,30.63,4.96
S066,2020-06-01,25.13,5.31
S066,2020-07-01,28.16,4.61
S066,2020-08-01,26.31,5.14
S066,2020-09-01,22.34,5.17
S066,2020-10-01,27.02,4.88
S066,2020-11-01,28.31,5.42
S066,2020-12-01,27.59,5.09
S066,2021-01-01,26.97,5.37
S066,2021-02-01,30.02,5.39
S066,2021-03-01,26.14,5.91
S066,2021-04-01,29.45,5.37
S066,2021-05-01,29.72,5.84
S066,2021-06-01,23.23,5.36
S066,2021-07-01,24.29,5.23
S066,2021-08-01,25.89,5.16
S066,2021-09-01,24.68,4.37
S066,2021-10-01,25.03,5.09
S066,2021-11-01,27.96,4.73
S066,2021-12-01,28.97,5.03
S066,2022-01-01,28.98,5.23
S066,2022-02-01,29.44,5.76
S066,2022-03-01,27.59,5.32
S066,2022-04-01,29.44,6.21
S066,2022-05-01,27.14,5.99
S066,2022-06-01,30.44,5.2
S066,2022-07-01,25.99,4.87
S066,2022-08-01,25.6,4.55
S066,2022-09-01,25.32,5.38
S066,2022-10-01,24.78,4.9
S066,2022-11-01,23.88,5.19
S066,2022-12-01,27.83,5.25
S066,2023-01-01,28.11,5.29
S066,2023-02-01,29.92,5.48
S066,2023-03-01,29.91,5.59
S066,2023-04-01,30.85,5.69
S066,2023-05-01,28.72,5.83
S066,2023-06-01,28.06,5.62
S066,2023-07-01,27.34,4.53
S066,2023-08-01,27.66,5.01
S066,2023-09-01,25.35,5.01
S066,2023-10-01,25.18,5.04
S066,2023-11-01,25.54,5.46
S066,2023-12-01,27.26,5.11
S066,2024-01-01,27.05,5.46
S066,2024-02-01,29.45,5.6
S066,2024-03-01,27.89,5.05
S066,2024-04-01,30.1,5.93
S066,2024-05-01,26.89,5.86
S066,2024-06-01,27.86,5.23
S066,2024-07-01,25.84,4.66
S066,2024-08-01,27.18,4.74
S066,2024-09-01,24.26,5.23
S066,2024-10-01,22.88,4.51
S066,2024-11-01,26.41,5.17
S066,2024-12-01,28.16,5.14
S067,2019-01-01,47.6,8.56
S067,2019-02-01,44.2,8.5
S067,2019-03-01,45.0,8.97
S067,2019-04-01,46.35,8.3
S067,2019-05-01,43.44,8.77
S067,2019-06-01,43.69,8.48
S067,2019-07-01,42.62,8.09
S067,2019-08-01,43.41,8.52
S067,2019-09-01,38.79,7.86
S067,2019-10-01,39.51,8.43
S067,2019-11-01,39.88,8.23
S067,2019-12-01,43.49,8.46
S067,2020-01-01,44.2,8.31
S067,2020-02-01,45.43,8.56
S067,2020-03-01,44.32,8.85
S067,2020-04-01,44.7,8.75
S067,2020-05-01,42.68,8.54
S067,2020-06-01,42.81,8.07
S067,2020-07-01,41.12,8.45
S067,2020-08-01,39.16,8.57
S067,2020-09-01,42.71,7.81
S067,2020-10-01,43.11,8.18
S067,2020-11-01,42.44,8.18
S067,2020-12-01,44.19,8.6
S067,2021-01-01,42.59,8.28
S067,2021-02-01,42.35,8.8
S067,2021-03-01,44.79,9.23
S067,2021-04-01,43.48,8.65
S067,2021-05-01,41.91,9.23
S067,2021-06-01,41.2,8.78
S067,2021-07-01,39.32,8.68
S067,2021-08-01,36.97,8.56
S067,2021-09-01,38.54,8.06
S067,2021-10-01,37.46,8.08
S067,2021-11-01,36.25,8.1
S067,2021-12-01,39.68,8.61
S067,2022-01-01,40.61,8.57
S067,2022-02-01,42.52,8.79
S067,2022-03-01,42.44,8.28
S067,2022-04-01,35.23,8.85
S067,2022-05-01,38.25,8.59
S067,2022-06-01,38.93,8.98
S067,2022-07-01,38.98,8.41
S067,2022-08-01,38.91,8.36
S067,2022-09-01,36.7,8.53
S067,2022-10-01,35.99,8.35
S067,2022-11-01,36.06,8.42
S067,2022-12-01,39.67,9.01
S067,2023-01-01,38.04,8.48
S067,2023-02-01,42.35,8.87
S067,2023-03-01,41.65,8.52
S067,2023-04-01,40.23,9.14
S067,2023-05-01,40.31,8.77
S067,2023-06-01,39.21,8.15
S067,2023-07-01,39.78,8.51
S067,2023-08-01,41.11,7.94
S067,2023-09-01,38.62,7.82
S067,2023-10-01,37.89,8.54
S067,2023-11-01,35.28,8.3
S067,2023-12-01,38.54,8.3
S067,2024-01-01,40.96,8.99
S067,2024-02-01,40.92,8.83
S067,2024-03-01,41.56,8.81
S067,2024-04-01,39.48,9.1
S067,2024-05-01,40.83,8.78
S067,2024-06-01,38.17,8.37
S067,2024-07-01,38.12,7.9
S067,2024-08-01,35.12,8.07
S067,2024-09-01,38.17,8.01
S067,2024-10-01,36.12,8.0
S067,2024-11-01,37.7,8.25
S067,2024-12-01,42.63,8.83
S068,2019-01-01,31.37,7.45
S068,2019-02-01,29.06,6.84
S068,2019-03-01,29.17,7.65
S068,2019-04-01,29.74,6.83
S068,2019-05-01,29.18,7.02
S068,2019-06-01,29.23,7.02
S068,2019-07-01,26.59,7.0
S068,2019-08-01,26.14,6.64
S068,2019-09-01,27.86,6.45
S068,2019-10-01,26.24,6.86
S068,2019-11-01,26.54,6.68
S068,2019-12-01,29.66,7.56
S068,2020-01-01,30.74,7.24
S068,2020-02-01,31.36,6.88
S068,2020-03-01,31.0,7.24
S068,2020-04-01,31.05,7.24
S068,2020-05-01,30.4,7.0
S068,2020-06-01,28.92,6.58
S068,2020-07-01,27.35,7.21
S068,2020-08-01,27.58,6.68
S068,2020-09-01,29.68,6.24
S068,2020-10-01,25.43,7.2
S068,2020-11-01,27.9,6.72
S068,2020-12-01,27.03,7.08
S068,2021-01-01,30.65,6.77
S068,2021-02-01,30.35,7.11
S068,2021-03-01,31.21,6.91
S068,2021-04-01,32.44,7.48
S068,2021-05-01,29.29,7.03
S068,2021-06-01,28.63,6.71
S068,2021-07-01,27.17,6.71
S068,2021-08-01,29.52,6.97
S068,2021-09-01,28.23,6.76
S068,2021-10-01,25.42,6.67
S068,2021-11-01,29.29,6.42
S068,2021-12-01,29.79,7.64
S068,2022-01-01,31.42,7.52
S068,2022-02-01,30.89,7.5
S068,2022-03-01,29.75,7.48
S068,2022-04-01,31.54,7.29
S068,2022-05-01,31.8,6.93
S068,2022-06-01,28.55,6.97
S068,2022-07-01,26.29,6.86
S068,2022-08-01,24.52,7.0
S068,2022-09-01,26.9,6.49
S068,2022-10-01,25.85,6.62
S068,2022-11-01,28.86,6.96
S068,2022-12-01,27.77,6.69
S068,2023-01-01,30.82,6.88
S068,2023-02-01,30.65,7.24
S068,2023-03-01,31.3,7.5
S068,2023-04-01,28.67,6.63
S068,2023-05-01,28.98,7.64
S068,2023-06-01,31.86,7.5
S068,2023-07-01,27.54,6.26
S068,2023-08-01,23.58,6.5
S068,2023-09-01,26.2,7.1
S068,2023-10-01,28.07,6.82
S068,2023-11-01,26.17,6.57
S068,2023-12-01,28.88,7.22
S068,2024-01-01,30.09,6.85
S068,2024-02-01,31.21,7.4
S068,2024-03-01,28.89,7.08
S068,2024-04-01,31.27,7.2
S068,2024-05-01,31.88,7.31
S068,2024-06-01,27.77,7.01
S068,2024-07-01,27.6,6.64
S068,2024-08-01,25.4,6.96
S068,2024-09-01,27.77,6.89
S068,2024-10-01,29.04,6.59
S068,2024-11-01,30.01,6.59
S068,2024-12-01,31.04,7.48
S069,2019-01-01,23.64,4.05
S069,2019-02-01,25.83,4.38
S069,2019-03-01,23.52,4.23
S069,2019-04-01,24.48,3.77
S069,2019-05-01,22.84,3.96
S069,2019-06-01,25.46,4.1
S069,2019-07-01,23.3,3.45
S069,2019-08-01,23.37,4.18
S069,2019-09-01,18.31,3.53
S069,2019-10-01,22.32,3.98
S069,2019-11-01,21.29,3.8
S069,2019-12-01,22.41,4.08
S069,2020-01-01,26.11,3.96
S069,2020-02-01,26.54,4.07
S069,2020-03-01,24.04,4.59
S069,2020-04-01,26.42,4.56
S069,2020-05-01,22.34,4.06
S069,2020-06-01,24.54,4.06
S069,2020-07-01,20.7,4.03
S069,2020-08-01,20.51,4.32
S069,2020-09-01,23.63,3.93
S069,2020-10-01,23.62,3.81
S069,2020-11-01,23.46,4.34
S069,2020-12-01,23.68,3.97
S069,2021-01-01,21.75,4.17
S069,2021-02-01,26.28,4.59
S069,2021-03-01,25.74,4.25
S069,2021-04-01,21.75,4.22
S069,2021-05-01,23.52,4.17
S069,2021-06-01,23.91,4.71
S069,2021-07-01,22.17,3.9
S069,2021-08-01,20.86,3.89
S069,2021-09-01,19.74,3.85
S069,2021-10-01,21.92,3.91
S069,2021-11-01,22.67,4.09
S069,2021-12-01,20.32,4.3
S069,2022-01-01,22.97,3.93
S069,2022-02-01,23.06,4.5
S069,2022-03-01,24.65,3.91
S069,2022-04-01,25.43,3.94
S069,2022-05-01,24.19,4.33
S069,2022-06-01,24.31,4.65
S069,2022-07-01,19.93,3.95
S069,2022-08-01,20.83,3.98
S069,2022-09-01,21.3,3.71
S069,2022-10-01,20.59,3.52
S069,2022-11-01,23.46,4.1
S069,2022-12-01,24.36,4.02
S069,2023-01-01,22.99,3.94
S069,2023-02-01,25.25,4.06
S069,2023-03-01,27.75,4.02
S069,2023-04-01,25.12,4.84
S069,2023-05-01,24.88,4.31
S069,2023-06-01,21.53,3.7
S069,2023-07-01,23.13,4.41
S069,2023-08-01,20.59,3.51
S069,2023-09-01,17.29,3.52
S069,2023-10-01,21.08,4.33
S069,2023-11-01,22.99,4.05
S069,2023-12-01,22.38,3.94
S069,2024-01-01,26.09,4.32
S069,2024-02-01,21.56,4.17
S069,2024-03-01,23.69,4.25
S069,2024-04-01,25.56,4.34
S069,2024-05-01,23.86,4.66
S069,2024-06-01,21.94,4.67
S069,2024-07-01,20.97,3.99
S069,2024-08-01,20.83,3.89
S069,2024-09-01,21.65,3.94
S069,2024-10-01,20.12,3.51
S069,2024-11-01,25.73,3.82
S069,2024-12-01,24.03,3.63
S070,2019-01-01,33.79,5.75
S070,2019-02-01,35.65,5.08
S070,2019-03-01,35.46,5.59
S070,2019-04-01,35.43,5.59
S070,2019-05-01,32.93,5.7
S070,2019-06-01,31.64,5.49
S070,2019-07-01,30.42,4.94
S070,2019-08-01,33.01,4.99
S070,2019-09-01,30.95,5.56
S070,2019-10-01,30.56,5.13
S070,2019-11-01,32.55,5.82
S070,2019-12-01,31.46,5.59
S070,2020-01-01,31.61,5.67
S070,2020-02-01,35.0,5.64
S070,2020-03-01,34.53,5.51
S070,2020-04-01,35.06,6.21
S070,2020-05-01,32.57,5.6
S070,2020-06-01,33.97,6.0
S070,2020-07-01,29.97,5.44
S070,2020-08-01,31.91,5.35
S070,2020-09-01,27.5,5.49
S070,2020-10-01,33.76,5.41
S070,2020-11-01,30.67,5.33
S070,2020-12-01,35.87,5.91
S070,2021-01-01,35.17,5.89
S070,2021-02-01,33.95,5.84
S070,2021-03-01,35.1,6.1
S070,2021-04-01,37.21,6.23
S070,2021-05-01,32.08,5.85
S070,2021-06-01,34.32,5.82
S070,2021-07-01,31.27,6.36
S070,2021-08-01,29.57,5.05
S070,2021-09-01,31.56,5.97
S070,2021-10-01,30.23,5.3
S070,2021-11-01,33.83,5.48
S070,2021-12-01,32.71,5.81
S070,2022-01-01,34.62,6.1
S070,2022-02-01,36.88,5.99
S070,2022-03-01,35.65,6.0
S070,2022-04-01,35.68,5.91
S070,2022-05-01,34.21,6.15
S070,2022-06-01,35.49,5.18
S070,2022-07-01,32.23,5.28
S070,2022-08-01,31.02,5.5
S070,2022-09-01,32.22,5.3
S070,2022-10-01,28.61,5.09
S070,2022-11-01,33.56,4.66
S070,2022-12-01,34.99,5.79
S070,2023-01-01,36.19,5.73
S070,2023-02-01,31.85,6.03
S070,2023-03-01,37.13,6.21
S070,2023-04-01,33.95,5.92
S070,2023-05-01,33.41,5.54
S070,2023-06-01,34.65,5.28
S070,2023-07-01,30.87,5.15
S070,2023-08-01,29.25,5.42
S070,2023-09-01,32.96,5.28
S070,2023-10-01,29.22,5.63
S070,2023-11-01,34.74,5.29
S070,2023-12-01,32.5,5.79
S070,2024-01-01,36.65,5.63
S070,2024-02-01,32.95,6.09
S070,2024-03-01,36.41,5.94
S070,2024-04-01,34.11,6.19
S070,2024-05-01,35.01,5.56
S070,2024-06-01,33.29,5.23
S070,2024-07-01,33.24,5.41
S070,2024-08-01,30.83,5.37
S070,2024-09-01,31.27,5.6
S070,2024-10-01,32.37,5.33
S070,2024-11-01,33.36,5.61
S070,2024-12-01,32.57,5.6
S071,2019-01-01,15.0,5.77
S071,2019-02-01,15.0,5.62
S071,2019-03-01,15.4,6.06
S071,2019-04-01,15.0,5.9
S071,2019-05-01,15.0,5.74
S071,2019-06-01,15.0,5.83
S071,2019-07-01,15.0,5.3
S071,2019-08-01,15.0,5.28
S071,2019-09-01,15.0,5.27
S071,2019-10-01,15.0,5.22
S071,2019-11-01,15.0,5.1
S071,2019-12-01,15.0,5.06
S071,2020-01-01,15.0,5.57
S071,2020-02-01,15.0,5.65
S071,2020-03-01,15.0,6.25
S071,2020-04-01,15.0,5.87
S071,2020-05-01,15.0,5.33
S071,2020-06-01,15.0,5.18
S071,2020-07-01,15.0,4.94
S071,2020-08-01,15.0,5.33
S071,2020-09-01,15.0,5.39
S071,2020-10-01,15.0,5.06
S071,2020-11-01,15.0,5.57
S071,2020-12-01,15.0,5.75
S071,2021-01-01,15.0,5.12
S071,2021-02-01,15.0,6.35
S071,2021-03-01,15.0,5.95
S071,2021-04-01,15.0,5.65
S071,2021-05-01,15.0,5.23
S071,2021-06-01,15.0,5.62
S071,2021-07-01,15.0,5.64
S071,2021-08-01,15.0,5.05
S071,2021-09-01,15.0,5.13
S071,2021-10-01,15.0,5.19
S071,2021-11-01,15.0,5.81
S071,2021-12-01,15.0,5.14
S071,2022-01-01,15.0,5.02
S071,2022-02-01,15.0,5.44
S071,2022-03-01,15.0,5.57
S071,2022-04-01,21.5,7.39
S071,2022-05-01,20.6,6.79
S071,2022-06-01,18.64,6.25
S071,2022-07-01,17.23,6.3
S071,2022-08-01,17.74,7.22
S071,2022-09-01,17.18,5.81
S071,2022-10-01,16.16,6.49
S071,2022-11-01,17.56,6.34
S071,2022-12-01,18.8,6.34
S071,2023-01-01,18.02,7.05
S071,2023-02-01,18.64,7.13
S071,2023-03-01,18.38,7.54
S071,2023-04-01,19.0,6.9
S071,2023-05-01,19.93,6.69
S071,2023-06-01,18.65,6.88
S071,2023-07-01,18.87,6.8
S071,2023-08-01,16.44,6.4
S071,2023-09-01,19.96,6.69
S071,2023-10-01,15.32,6.48
S071,2023-11-01,16.93,6.52
S071,2023-12-01,16.59,6.59
S071,2024-01-01,23.03,6.78
S071,2024-02-01,17.31,7.08
S071,2024-03-01,22.95,6.65
S071,2024-04-01,22.12,6.46
S071,2024-05-01,19.61,7.06
S071,2024-06-01,18.91,5.9
S071,2024-07-01,18.22,6.28
S071,2024-08-01,19.38,6.2
S071,2024-09-01,16.68,6.47
S071,2024-10-01,17.76,5.97
S071,2024-11-01,20.05,6.37
S071,2024-12-01,19.32,6.51
S072,2019-01-01,36.12,7.08
S072,2019-02-01,38.47,7.29
S072,2019-03-01,40.64,7.45
S072,2019-04-01,39.74,7.35
S072,2019-05-01,39.31,7.35
S072,2019-06-01,36.75,7.08
S072,2019-07-01,34.3,7.09
S072,2019-08-01,34.94,6.67
S072,2019-09-01,36.39,6.41
S072,2019-10-01,34.36,7.13
S072,2019-11-01,36.2,6.92
S072,2019-12-01,37.1,7.14
S072,2020-01-01,35.45,7.13
S072,2020-02-01,40.89,7.15
S072,2020-03-01,38.25,7.22
S072,2020-04-01,38.33,7.17
S072,2020-05-01,38.46,7.29
S072,2020-06-01,37.89,6.77
S072,2020-07-01,35.22,6.87
S072,2020-08-01,35.68,6.59
S072,2020-09-01,36.1,7.14
S072,2020-10-01,33.51,6.68
S072,2020-11-01,34.93,7.72
S072,2020-12-01,36.08,7.59
S072,2021-01-01,35.83,6.94
S072,2021-02-01,37.43,7.09
S072,2021-03-01,38.33,7.17
S072,2021-04-01,37.23,7.69
S072,2021-05-01,39.56,7.52
S072,2021-06-01,37.51,7.11
S072,2021-07-01,34.98,6.65
S072,2021-08-01,35.54,6.47
S072,2021-09-01,33.24,7.13
S072,2021-10-01,37.85,6.94
S072,2021-11-01,37.39,6.86
S072,2021-12-01,34.72,7.27
S072,2022-01-01,38.58,7.26
S072,2022-02-01,38.1,7.63
S072,2022-03-01,37.25,7.15
S072,2022-04-01,36.95,7.37
S072,2022-05-01,36.1,7.03
S072,2022-06-01,35.67,7.01
S072,2022-07-01,33.5,6.96
S072,2022-08-01,36.87,6.87
S072,2022-09-01,37.04,7.18
S072,2022-10-01,36.16,6.85
S072,2022-11-01,35.76,7.16
S072,2022-12-01,36.14,6.52
S072,2023-01-01,38.47,6.89
S072,2023-02-01,37.02,7.34
S072,2023-03-01,38.59,6.96
S072,2023-04-01,38.71,7.63
S072,2023-05-01,36.04,7.62
S072,2023-06-01,34.39,7.72
S072,2023-07-01,35.11,6.98
S072,2023-08-01,32.16,6.81
S072,2023-09-01,37.18,7.16
S072,2023-10-01,36.26,6.94
S072,2023-11-01,39.53,7.34
S072,2023-12-01,41.15,7.32
S072,2024-01-01,39.18,7.88
S072,2024-02-01,38.13,7.38
S072,2024-03-01,38.42,6.43
S072,2024-04-01,33.78,7.3
S072,2024-05-01,33.69,6.69
S072,2024-06-01,34.88,5.64
S072,2024-07-01,33.38,6.47
S072,2024-08-01,33.58,6.49
S072,2024-09-01,32.2,6.39
S072,2024-10-01,32.01,5.8
S072,2024-11-01,31.5,5.96
S072,2024-12-01,35.96,6.09
S073,2019-01-01,33.73,6.38
S073,2019-02-01,33.89,6.98
S073,2019-03-01,33.66,6.8
S073,2019-04-01,34.1,6.53
S073,2019-05-01,36.76,6.03
S073,2019-06-01,28.73,5.71
S073,2019-07-01,25.08,5.85
S073,2019-08-01,22.29,5.1
S073,2019-09-01,22.98,5.34
S073,2019-10-01,23.39,5.38
S073,2019-11-01,25.52,5.22
S073,2019-12-01,27.38,5.43
S073,2020-01-01,26.16,6.5
S073,2020-02-01,27.8,5.11
S073,2020-03-01,27.53,5.43
S073,2020-04-01,29.77,5.87
S073,2020-05-01,28.39,5.55
S073,2020-06-01,26.38,5.4
S073,2020-07-01,25.67,5.61
S073,2020-08-01,25.57,5.4
S073,2020-09-01,25.55,5.48
S073,2020-10-01,25.5,5.36
S073,2020-11-01,27.58,5.16
S073,2020-12-01,25.51,5.16
S073,2021-01-01,28.07,5.11
S073,2021-02-01,29.22,5.74
S073,2021-03-01,30.5,5.61
S073,2021-04-01,28.22,6.11
S073,2021-05-01,29.87,5.46
S073,2021-06-01,27.07,5.6
S073,2021-07-01,26.36,5.28
S073,2021-08-01,26.99,4.69
S073,2021-09-01,24.16,5.35
